Game_ID,C1,C10,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C11,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C12,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C13,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C14,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C15,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C16,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C17,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C18,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C19,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C2,C20,C200,C201,C202,C203,C204,C205,C206,C207,C208,C209,C21,C210,C211,C212,C213,C214,C215,C216,C217,C218,C219,C22,C220,C221,C222,C223,C224,C225,C226,C227,C228,C23,C24,C25,C26,C27,C28,C29,C3,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C4,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C5,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C6,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C7,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C8,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C9,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99
21600783,,137.0,3.0,58.0,,59.0,1.0,26.0,317.0,6.0,14.0,,,3.0,,,10.0,1080.0,1.0,170.0,221.0,,6.0,195.0,7.0,,468.0,819.0,111.0,2.0,2.0,,2.0,2.0,10.0,86.0,75.0,2.0,9.0,79.0,28.0,6.0,2.0,,6.0,24.0,,29.0,,575.0,11.0,4.0,21.0,1.0,,4.0,,397.0,,30.0,47.0,479.0,824.0,15.0,5.0,19.0,,,1.0,,22.0,16.0,,36.0,3.0,,22.0,2220.0,2.0,,1.0,1.0,,11.0,,4900.0,8.0,5.0,1.0,7.0,1.0,412.0,147.0,1640.0,,733.0,,,,2.0,1.0,77.0,457.0,,1.0,,2.0,,,1.0,159.0,35.0,7.0,1.0,5.0,62.0,18.0,,,1.0,147.0,140.0,10.0,15.0,5.0,269.0,17.0,24.0,,198.0,,,33.0,2.0,,,,5.0,,25.0,115.0,,,,39.0,1.0,,14.0,8.0,1.0,,8.0,4.0,29.0,12.0,218.0,,9.0,1.0,,33.0,,2.0,12.0,221.0,1.0,,5.0,,,1340.0,1.0,983.0,,80.0,9.0,,3.0,6.0,2.0,60.0,1.0,,10.0,6.0,,5.0,6.0,,3.0,80.0,14.0,1.0,10.0,188.0,3.0,10.0,21.0,163.0,1.0,1.0,522.0,3.0,60.0,823.0,103.0,54.0,115.0,,,42.0,,9.0,186.0,,,,378.0,4.0,21.0,,,10.0,4.0,,53.0,,5.0
21600785,,32.0,2.0,9.0,,9.0,2.0,3.0,76.0,,,,,,,,1.0,176.0,,16.0,38.0,1.0,,53.0,2.0,,32.0,585.0,32.0,,1.0,,,,2.0,16.0,94.0,,3.0,15.0,2.0,,,,2.0,14.0,,8.0,,93.0,4.0,,7.0,,,2.0,,50.0,,2.0,3.0,134.0,170.0,5.0,,1.0,,,,,2.0,1.0,,14.0,,,9.0,553.0,2.0,,1.0,,,3.0,,1220.0,4.0,1.0,1.0,,,78.0,27.0,164.0,1.0,146.0,,,,,,11.0,91.0,,,,,,,,18.0,,1.0,,1.0,14.0,1.0,,,,40.0,31.0,1.0,2.0,1.0,57.0,3.0,5.0,,42.0,,,7.0,,,,,1.0,,2.0,28.0,,,,6.0,,,1.0,1.0,,,4.0,1.0,3.0,2.0,77.0,,3.0,,,2.0,,,3.0,45.0,,,,,,170.0,,202.0,,30.0,1.0,,1.0,2.0,,12.0,,,1.0,5.0,,,2.0,,,14.0,3.0,,3.0,41.0,,1.0,9.0,20.0,,,156.0,2.0,12.0,122.0,8.0,14.0,20.0,,,9.0,,1.0,36.0,,,,71.0,1.0,6.0,,,,1.0,,14.0,,
21600786,,44.0,,23.0,,15.0,2.0,9.0,120.0,1.0,,,,,,,2.0,258.0,,64.0,51.0,,2.0,47.0,1.0,,72.0,183.0,27.0,,1.0,,1.0,,6.0,19.0,33.0,1.0,3.0,21.0,2.0,1.0,,,3.0,9.0,,8.0,,206.0,3.0,1.0,6.0,,,1.0,,111.0,,3.0,11.0,120.0,280.0,10.0,1.0,6.0,,,1.0,,5.0,1.0,,15.0,4.0,,8.0,589.0,1.0,,1.0,,,,,1540.0,2.0,1.0,,3.0,,98.0,35.0,427.0,,185.0,,,,,,35.0,216.0,,1.0,,,,,,39.0,5.0,,1.0,2.0,27.0,3.0,,,,41.0,67.0,4.0,8.0,1.0,99.0,6.0,8.0,,36.0,,,3.0,,,,,2.0,,9.0,59.0,,,,7.0,,,2.0,3.0,1.0,,4.0,1.0,6.0,7.0,52.0,,2.0,,,6.0,,,5.0,50.0,2.0,,1.0,,,356.0,1.0,312.0,,42.0,1.0,,1.0,1.0,,16.0,,,3.0,4.0,,2.0,3.0,,,19.0,6.0,3.0,2.0,48.0,,1.0,9.0,33.0,,,137.0,3.0,14.0,184.0,21.0,7.0,36.0,,,14.0,,4.0,42.0,,,,89.0,,3.0,1.0,,12.0,,,20.0,,
21600787,,40.0,,33.0,,22.0,1.0,4.0,123.0,1.0,2.0,,,1.0,,,,282.0,,36.0,58.0,,4.0,263.0,1.0,,77.0,257.0,36.0,1.0,,,2.0,,1.0,19.0,27.0,2.0,9.0,11.0,7.0,4.0,2.0,,4.0,8.0,,8.0,,185.0,4.0,,9.0,,,1.0,,90.0,,7.0,11.0,159.0,223.0,4.0,1.0,9.0,1.0,,,,7.0,,,12.0,2.0,,6.0,717.0,1.0,,,,,1.0,,2330.0,8.0,,,1.0,,160.0,33.0,330.0,,165.0,,,,1.0,,29.0,148.0,,1.0,,,,,,41.0,6.0,1.0,,2.0,25.0,2.0,,,,54.0,64.0,2.0,8.0,2.0,86.0,7.0,11.0,,54.0,,,6.0,,,,,1.0,,12.0,34.0,,,,10.0,,,9.0,5.0,,,7.0,1.0,8.0,3.0,55.0,,14.0,,,12.0,,1.0,3.0,73.0,,,1.0,,,388.0,,277.0,,33.0,1.0,,3.0,2.0,,26.0,,,,4.0,,2.0,5.0,,2.0,24.0,6.0,1.0,16.0,51.0,,2.0,10.0,48.0,1.0,,173.0,,24.0,216.0,35.0,18.0,30.0,,,23.0,,5.0,61.0,,,,131.0,1.0,6.0,,,3.0,1.0,,29.0,,1.0
21600788,,16.0,,5.0,,8.0,,2.0,57.0,1.0,2.0,,,,,,,100.0,,16.0,25.0,,,20.0,,,24.0,87.0,16.0,,,,,,1.0,6.0,21.0,1.0,1.0,7.0,,,,,,6.0,,3.0,,108.0,1.0,,2.0,,,,,36.0,,4.0,5.0,58.0,138.0,1.0,1.0,2.0,,,,,2.0,,,7.0,1.0,,3.0,407.0,,,1.0,,,2.0,,792.0,2.0,,,,,30.0,20.0,117.0,,159.0,,,,,,11.0,84.0,,,,,,,,11.0,,,,2.0,10.0,2.0,,,,20.0,12.0,1.0,1.0,,32.0,1.0,4.0,,17.0,,,2.0,,,,,1.0,,1.0,17.0,,,,6.0,,,,,,,3.0,,1.0,1.0,21.0,,2.0,,,1.0,,,,46.0,,,2.0,,,113.0,,168.0,,26.0,3.0,,1.0,,,9.0,,,2.0,1.0,,,5.0,,,10.0,1.0,,3.0,27.0,,1.0,6.0,13.0,,,97.0,,9.0,84.0,16.0,2.0,13.0,,,7.0,,1.0,20.0,,,,68.0,,3.0,,,1.0,,,9.0,1.0,
21600789,,21.0,,8.0,,8.0,,2.0,77.0,,1.0,,,1.0,,,1.0,131.0,,15.0,29.0,,,22.0,1.0,,15.0,99.0,16.0,,,,,,3.0,8.0,16.0,,1.0,10.0,4.0,,,,1.0,4.0,,6.0,,106.0,,,3.0,,,1.0,,39.0,,4.0,2.0,61.0,124.0,1.0,,1.0,,,,,2.0,1.0,,8.0,1.0,,6.0,351.0,1.0,,1.0,,,,,1280.0,,,1.0,,,48.0,16.0,116.0,,74.0,,,,,,11.0,66.0,,,,,,,,17.0,,2.0,,,17.0,1.0,,,,29.0,19.0,,2.0,1.0,40.0,4.0,7.0,,29.0,,,3.0,,1.0,,,1.0,,7.0,14.0,,,,22.0,,,2.0,1.0,,,6.0,1.0,1.0,2.0,26.0,,3.0,,,1.0,,,3.0,42.0,,,1.0,,,110.0,,134.0,,19.0,1.0,,1.0,1.0,,12.0,,,2.0,2.0,,1.0,1.0,,1.0,12.0,1.0,,,33.0,1.0,,3.0,19.0,,,90.0,,7.0,182.0,7.0,9.0,13.0,,,7.0,,,29.0,,,,57.0,1.0,2.0,,,,2.0,,7.0,,1.0
21600790,,37.0,1.0,32.0,,24.0,2.0,13.0,286.0,,1.0,,,1.0,,,1.0,444.0,,69.0,89.0,1.0,,56.0,3.0,,179.0,319.0,67.0,,2.0,,2.0,,2.0,36.0,44.0,4.0,6.0,40.0,5.0,,,1.0,,8.0,,17.0,,321.0,1.0,1.0,5.0,4.0,,2.0,,143.0,,9.0,12.0,153.0,493.0,2.0,1.0,7.0,,,,,7.0,3.0,,14.0,2.0,,13.0,828.0,1.0,,5.0,,,3.0,,2700.0,2.0,2.0,2.0,,,121.0,53.0,483.0,,395.0,,,,,1.0,27.0,248.0,,,,1.0,,,,50.0,5.0,3.0,,3.0,29.0,5.0,,,,66.0,88.0,4.0,9.0,3.0,127.0,10.0,8.0,,86.0,,,16.0,1.0,,,,4.0,,5.0,67.0,,,,44.0,,,3.0,3.0,,,7.0,1.0,10.0,4.0,90.0,,4.0,,,11.0,,1.0,5.0,97.0,2.0,,,,,385.0,,458.0,,41.0,5.0,,3.0,1.0,,20.0,,,2.0,5.0,,3.0,5.0,,,32.0,3.0,,,89.0,3.0,6.0,13.0,60.0,,,333.0,1.0,31.0,255.0,44.0,22.0,50.0,,,14.0,,1.0,78.0,,,1.0,179.0,2.0,5.0,,,4.0,1.0,,27.0,1.0,4.0
21600792,,67.0,3.0,60.0,1.0,108.0,2.0,46.0,474.0,3.0,6.0,,,3.0,,,8.0,633.0,1.0,146.0,172.0,1.0,6.0,135.0,7.0,,287.0,838.0,94.0,2.0,2.0,,1.0,,13.0,42.0,25.0,6.0,11.0,90.0,19.0,4.0,3.0,,5.0,9.0,3.0,34.0,,772.0,13.0,2.0,21.0,4.0,,3.0,,547.0,,28.0,29.0,279.0,1490.0,10.0,5.0,38.0,,3.0,1.0,1.0,34.0,18.0,,15.0,6.0,,46.0,485.0,,,8.0,1.0,,6.0,,5600.0,2.0,1.0,2.0,13.0,1.0,359.0,130.0,814.0,,413.0,2.0,,,3.0,,108.0,916.0,,,1.0,1.0,,,,126.0,28.0,3.0,,10.0,78.0,12.0,,1.0,1.0,153.0,172.0,13.0,24.0,5.0,395.0,12.0,42.0,,195.0,1.0,1.0,38.0,1.0,3.0,,,10.0,1.0,19.0,166.0,,,,25.0,,1.0,13.0,3.0,1.0,,16.0,6.0,30.0,8.0,238.0,3.0,12.0,,,22.0,,3.0,16.0,288.0,2.0,,2.0,,,1400.0,,1660.0,,51.0,16.0,,3.0,6.0,,69.0,1.0,,14.0,4.0,,5.0,12.0,,1.0,98.0,18.0,2.0,7.0,294.0,2.0,21.0,30.0,110.0,1.0,1.0,536.0,3.0,91.0,552.0,174.0,64.0,187.0,,,46.0,,6.0,194.0,,,,508.0,3.0,23.0,1.0,,15.0,10.0,,57.0,3.0,6.0
21600794,,93.0,2.0,27.0,,34.0,,12.0,184.0,,5.0,,,1.0,,,3.0,567.0,,72.0,141.0,,2.0,112.0,,,131.0,528.0,55.0,1.0,,1.0,2.0,,3.0,53.0,68.0,1.0,9.0,32.0,9.0,,,,5.0,22.0,,14.0,,314.0,3.0,3.0,4.0,,,3.0,,199.0,,10.0,17.0,366.0,501.0,4.0,4.0,13.0,,,,,2.0,10.0,,31.0,2.0,,13.0,1260.0,1.0,,1.0,,,2.0,,3000.0,4.0,2.0,,5.0,,174.0,66.0,943.0,,461.0,,,,,,35.0,254.0,,1.0,,,,,,83.0,12.0,2.0,,3.0,34.0,12.0,,,,104.0,104.0,9.0,8.0,2.0,152.0,8.0,14.0,,110.0,,,18.0,,2.0,,,4.0,,6.0,54.0,,,,16.0,,,6.0,3.0,,,2.0,1.0,13.0,7.0,133.0,,7.0,1.0,,18.0,,,7.0,136.0,1.0,,2.0,,1.0,453.0,,598.0,,68.0,4.0,,8.0,1.0,1.0,44.0,,,5.0,4.0,,2.0,5.0,,,43.0,6.0,1.0,5.0,95.0,2.0,2.0,13.0,77.0,,,339.0,3.0,29.0,525.0,34.0,30.0,37.0,,,14.0,,6.0,100.0,,,,207.0,,15.0,,,9.0,4.0,,15.0,,1.0
21600795,,97.0,1.0,33.0,,37.0,,14.0,224.0,2.0,5.0,,,1.0,,,7.0,537.0,,127.0,154.0,,1.0,125.0,4.0,,153.0,545.0,64.0,1.0,5.0,1.0,1.0,,2.0,50.0,64.0,2.0,3.0,46.0,5.0,1.0,,,,25.0,,16.0,,396.0,3.0,2.0,11.0,,,5.0,,231.0,,9.0,12.0,387.0,654.0,3.0,5.0,18.0,,,,,10.0,1.0,,26.0,,,13.0,1130.0,2.0,,,1.0,,2.0,,4200.0,4.0,1.0,,5.0,,248.0,85.0,811.0,,703.0,1.0,,,1.0,,38.0,235.0,,1.0,,1.0,,1.0,,92.0,10.0,2.0,,7.0,72.0,8.0,,,,129.0,169.0,6.0,8.0,4.0,211.0,8.0,21.0,,125.0,,,25.0,1.0,2.0,,,3.0,,8.0,95.0,,,,21.0,,,5.0,2.0,,,9.0,1.0,9.0,10.0,118.0,,5.0,,,13.0,,1.0,5.0,216.0,1.0,,3.0,,,619.0,,887.0,2.0,194.0,5.0,,7.0,3.0,2.0,40.0,,,9.0,5.0,,1.0,6.0,,,49.0,3.0,2.0,11.0,121.0,1.0,2.0,17.0,79.0,,,329.0,1.0,36.0,534.0,52.0,42.0,63.0,,,31.0,,7.0,94.0,,,,262.0,2.0,14.0,,,9.0,4.0,,25.0,,1.0
21600798,,67.0,2.0,25.0,1.0,58.0,2.0,21.0,263.0,,5.0,,,1.0,,,1.0,460.0,,59.0,206.0,1.0,3.0,100.0,5.0,,126.0,700.0,85.0,1.0,2.0,1.0,,,5.0,42.0,39.0,4.0,9.0,44.0,9.0,,1.0,,4.0,13.0,,29.0,,485.0,4.0,1.0,15.0,,,2.0,,271.0,,18.0,18.0,349.0,820.0,9.0,2.0,24.0,,1.0,,,13.0,7.0,,19.0,2.0,,26.0,274.0,,,3.0,1.0,,1.0,,4500.0,4.0,2.0,1.0,5.0,,245.0,106.0,480.0,,390.0,1.0,,1.0,3.0,,66.0,474.0,,,1.0,,,1.0,,84.0,10.0,5.0,,9.0,42.0,5.0,,,,124.0,124.0,6.0,15.0,5.0,230.0,11.0,34.0,,144.0,,,33.0,1.0,,,,8.0,,7.0,141.0,,,,21.0,,1.0,3.0,2.0,,,7.0,2.0,14.0,6.0,183.0,1.0,11.0,1.0,,14.0,,3.0,12.0,213.0,2.0,,1.0,1.0,1.0,634.0,,815.0,,55.0,8.0,,3.0,3.0,,60.0,1.0,,17.0,6.0,,2.0,5.0,,1.0,92.0,5.0,1.0,6.0,184.0,2.0,18.0,30.0,91.0,,,460.0,2.0,47.0,476.0,135.0,56.0,61.0,,,17.0,,9.0,216.0,,,,357.0,2.0,30.0,,,11.0,1.0,,33.0,6.0,3.0
21600799,,73.0,1.0,41.0,,24.0,1.0,11.0,121.0,3.0,5.0,,,,,,3.0,434.0,,57.0,108.0,1.0,4.0,94.0,1.0,,93.0,439.0,50.0,,,,1.0,,3.0,51.0,39.0,,10.0,26.0,8.0,7.0,2.0,,3.0,17.0,,16.0,,280.0,6.0,,5.0,,,2.0,,221.0,,12.0,21.0,221.0,450.0,5.0,1.0,9.0,,,,,8.0,3.0,,15.0,1.0,,12.0,885.0,2.0,,,,,2.0,,3300.0,5.0,1.0,,7.0,,242.0,64.0,571.0,,299.0,,,,2.0,,35.0,217.0,,1.0,,,,,,70.0,11.0,3.0,,5.0,37.0,5.0,,1.0,1.0,77.0,93.0,4.0,7.0,1.0,129.0,8.0,19.0,,103.0,,,12.0,3.0,,,,4.0,,14.0,50.0,,,,10.0,,,3.0,2.0,,,3.0,1.0,11.0,5.0,106.0,,3.0,,,11.0,,,3.0,99.0,1.0,,2.0,1.0,,473.0,1.0,572.0,,66.0,2.0,,5.0,1.0,1.0,38.0,,,2.0,5.0,,2.0,4.0,,1.0,36.0,8.0,1.0,18.0,88.0,1.0,5.0,10.0,81.0,2.0,,315.0,1.0,31.0,340.0,35.0,29.0,53.0,,,20.0,,8.0,83.0,,,,156.0,1.0,11.0,,,7.0,1.0,,28.0,,3.0
21600800,,94.0,2.0,33.0,,30.0,1.0,9.0,190.0,4.0,3.0,,,2.0,,,8.0,695.0,,85.0,140.0,1.0,1.0,136.0,2.0,,96.0,794.0,80.0,1.0,4.0,,3.0,,2.0,67.0,172.0,1.0,8.0,40.0,9.0,,,1.0,1.0,37.0,1.0,31.0,,419.0,6.0,,7.0,,,3.0,,239.0,,8.0,15.0,384.0,569.0,3.0,,4.0,,,,,12.0,2.0,,33.0,2.0,,16.0,1050.0,1.0,,,1.0,,2.0,,4100.0,4.0,1.0,1.0,8.0,,203.0,93.0,523.0,,818.0,1.0,,,1.0,,28.0,201.0,,1.0,1.0,1.0,,,,95.0,7.0,2.0,,7.0,46.0,4.0,,1.0,,94.0,90.0,10.0,1.0,4.0,171.0,5.0,18.0,,153.0,,,164.0,,,,,4.0,,4.0,52.0,,,,32.0,1.0,,4.0,1.0,,,3.0,,10.0,8.0,179.0,,7.0,,,5.0,,1.0,6.0,143.0,,,3.0,1.0,,416.0,1.0,423.0,,80.0,5.0,,4.0,1.0,1.0,37.0,,,5.0,8.0,,1.0,2.0,,,53.0,1.0,1.0,4.0,96.0,1.0,2.0,15.0,114.0,,1.0,304.0,3.0,28.0,511.0,34.0,37.0,44.0,,,21.0,,8.0,134.0,,,,216.0,1.0,23.0,,,10.0,1.0,1.0,19.0,,3.0
21600801,,54.0,2.0,25.0,,26.0,1.0,14.0,102.0,3.0,7.0,,,,,,3.0,357.0,,94.0,112.0,1.0,1.0,85.0,,,69.0,407.0,46.0,,1.0,,,,5.0,40.0,42.0,2.0,6.0,43.0,12.0,1.0,,,4.0,11.0,,11.0,,361.0,2.0,,8.0,,,1.0,,236.0,,10.0,16.0,253.0,477.0,4.0,1.0,10.0,,,,,6.0,2.0,,17.0,2.0,,15.0,779.0,1.0,,,,,2.0,,2900.0,5.0,4.0,,8.0,,154.0,68.0,479.0,,372.0,,,,1.0,,31.0,278.0,1.0,,,,,,,59.0,6.0,2.0,,5.0,32.0,7.0,,1.0,,63.0,325.0,5.0,9.0,,110.0,6.0,11.0,,101.0,,,63.0,1.0,1.0,,,,,6.0,39.0,,,,7.0,,1.0,5.0,2.0,,,5.0,,8.0,4.0,98.0,,4.0,,,7.0,,,6.0,112.0,,,2.0,1.0,,375.0,1.0,617.0,1.0,37.0,4.0,,1.0,1.0,1.0,26.0,,,3.0,2.0,,1.0,4.0,,,38.0,4.0,2.0,6.0,92.0,1.0,2.0,14.0,59.0,1.0,,307.0,2.0,25.0,450.0,38.0,24.0,53.0,,,21.0,,5.0,93.0,,,,145.0,3.0,14.0,,,14.0,4.0,,19.0,1.0,3.0
21600803,,136.0,5.0,97.0,1.0,88.0,,34.0,487.0,5.0,12.0,,,4.0,,,10.0,1050.0,1.0,254.0,209.0,2.0,6.0,169.0,4.0,,480.0,1040.0,94.0,3.0,2.0,,3.0,,14.0,104.0,59.0,12.0,17.0,134.0,27.0,6.0,,1.0,5.0,25.0,1.0,31.0,1.0,1060.0,12.0,4.0,16.0,3.0,,5.0,,825.0,,26.0,55.0,458.0,1760.0,10.0,3.0,40.0,,,1.0,1.0,35.0,15.0,,27.0,4.0,,47.0,608.0,,,,,,5.0,,7500.0,11.0,8.0,1.0,23.0,,438.0,160.0,1930.0,,985.0,1.0,,,2.0,,107.0,802.0,1.0,3.0,1.0,1.0,,1.0,,146.0,45.0,7.0,1.0,11.0,123.0,20.0,,1.0,,174.0,258.0,14.0,30.0,8.0,454.0,14.0,34.0,,238.0,,1.0,34.0,1.0,,,,12.0,1.0,31.0,137.0,1.0,,,25.0,1.0,1.0,14.0,2.0,,,15.0,7.0,41.0,19.0,254.0,3.0,9.0,,,31.0,,1.0,12.0,313.0,2.0,,2.0,2.0,1.0,1480.0,1.0,1810.0,3.0,75.0,15.0,1.0,3.0,4.0,1.0,69.0,1.0,,14.0,3.0,,4.0,7.0,,1.0,99.0,17.0,1.0,8.0,342.0,2.0,19.0,24.0,171.0,1.0,1.0,958.0,2.0,84.0,885.0,133.0,69.0,180.0,,,53.0,1.0,9.0,203.0,,,,511.0,7.0,31.0,1.0,,29.0,9.0,,86.0,8.0,6.0
21600804,,44.0,1.0,11.0,,14.0,,2.0,82.0,1.0,5.0,,,,,,2.0,252.0,,27.0,53.0,1.0,1.0,44.0,2.0,,124.0,284.0,30.0,,2.0,,,,1.0,27.0,37.0,1.0,1.0,28.0,4.0,,,,2.0,12.0,,7.0,,224.0,1.0,,2.0,1.0,,2.0,,115.0,,6.0,4.0,152.0,314.0,1.0,1.0,3.0,,,,,4.0,3.0,,10.0,1.0,,7.0,810.0,,,,,,1.0,,2190.0,2.0,2.0,,3.0,,88.0,36.0,206.0,1.0,415.0,1.0,,,,,8.0,97.0,,,1.0,,,,,28.0,2.0,4.0,,3.0,15.0,3.0,,,,51.0,44.0,4.0,6.0,2.0,76.0,3.0,7.0,,55.0,,,7.0,1.0,,,,2.0,1.0,10.0,43.0,,,,31.0,,,,1.0,,,3.0,1.0,3.0,3.0,67.0,,5.0,,,2.0,,,3.0,57.0,,,1.0,1.0,1.0,157.0,,281.0,,37.0,2.0,,4.0,1.0,,15.0,,,2.0,2.0,,,4.0,,1.0,19.0,2.0,,2.0,56.0,,3.0,6.0,52.0,,1.0,185.0,1.0,17.0,182.0,17.0,23.0,25.0,,,4.0,,6.0,45.0,,,,125.0,2.0,8.0,,,3.0,,,7.0,,2.0
21600805,,42.0,,19.0,1.0,19.0,1.0,9.0,148.0,1.0,2.0,,,2.0,,,4.0,337.0,,41.0,219.0,2.0,3.0,55.0,4.0,,58.0,334.0,40.0,,1.0,,,,1.0,36.0,44.0,1.0,4.0,26.0,6.0,,,1.0,4.0,12.0,,10.0,,327.0,3.0,,8.0,,,2.0,,191.0,,10.0,10.0,169.0,417.0,2.0,,6.0,,,,,7.0,2.0,,14.0,,,11.0,193.0,,,,,,2.0,,2900.0,3.0,2.0,1.0,6.0,,128.0,58.0,384.0,,231.0,1.0,,,,,26.0,159.0,,,1.0,,,,,45.0,8.0,1.0,,3.0,39.0,5.0,,,,53.0,71.0,2.0,1.0,2.0,97.0,6.0,16.0,,71.0,,,12.0,1.0,,,,3.0,1.0,5.0,51.0,,,,7.0,,,3.0,4.0,,,3.0,1.0,6.0,3.0,90.0,,3.0,,,6.0,,1.0,4.0,86.0,,,2.0,1.0,,318.0,,391.0,1.0,43.0,1.0,,2.0,1.0,,18.0,,,3.0,2.0,,,2.0,,,31.0,3.0,1.0,2.0,91.0,,4.0,30.0,59.0,,,291.0,1.0,17.0,327.0,26.0,26.0,37.0,,,10.0,,4.0,74.0,,,,167.0,1.0,8.0,,,4.0,1.0,,11.0,1.0,
21600806,,46.0,2.0,20.0,1.0,39.0,1.0,11.0,172.0,,1.0,,,1.0,,,2.0,271.0,,36.0,140.0,1.0,1.0,95.0,4.0,,70.0,834.0,58.0,1.0,,1.0,,,6.0,24.0,26.0,2.0,3.0,54.0,3.0,1.0,,1.0,2.0,10.0,,12.0,,389.0,3.0,1.0,9.0,4.0,,4.0,,270.0,,14.0,9.0,241.0,687.0,7.0,1.0,20.0,,1.0,,1.0,11.0,3.0,,16.0,,,15.0,227.0,,,,,,1.0,,3700.0,5.0,,,2.0,,164.0,52.0,293.0,,286.0,,,,,,29.0,210.0,,,,,,,,65.0,8.0,1.0,,8.0,26.0,3.0,,,,70.0,68.0,9.0,5.0,3.0,183.0,6.0,16.0,2.0,86.0,,,20.0,1.0,1.0,,,4.0,2.0,5.0,86.0,,,,17.0,,,4.0,1.0,,,6.0,3.0,6.0,3.0,131.0,2.0,6.0,,,7.0,,,11.0,183.0,1.0,,,1.0,,482.0,,703.0,,48.0,5.0,,2.0,2.0,,40.0,,,10.0,1.0,,,4.0,,,70.0,3.0,1.0,7.0,138.0,1.0,11.0,15.0,40.0,,,313.0,1.0,30.0,326.0,68.0,39.0,52.0,,,8.0,,4.0,107.0,,,,238.0,3.0,14.0,,,3.0,3.0,,24.0,,2.0
21600807,,46.0,1.0,12.0,,35.0,,11.0,135.0,1.0,1.0,,,,,,2.0,267.0,,48.0,107.0,1.0,1.0,65.0,3.0,,60.0,360.0,49.0,,,,,,2.0,16.0,22.0,1.0,2.0,40.0,7.0,,1.0,1.0,3.0,9.0,1.0,12.0,,365.0,3.0,2.0,6.0,2.0,1.0,2.0,,261.0,,11.0,15.0,150.0,605.0,3.0,1.0,9.0,,,,,10.0,3.0,,6.0,,,15.0,135.0,1.0,,,,,1.0,,3500.0,2.0,,1.0,2.0,,127.0,43.0,464.0,,182.0,,,,,,33.0,281.0,,1.0,1.0,,,,,52.0,8.0,2.0,,4.0,35.0,2.0,,,,60.0,62.0,5.0,11.0,3.0,155.0,5.0,15.0,,77.0,,,11.0,1.0,,,,5.0,1.0,4.0,76.0,,,,14.0,,,1.0,2.0,,,6.0,1.0,14.0,2.0,82.0,1.0,6.0,,,6.0,,1.0,6.0,86.0,1.0,,1.0,2.0,,360.0,,508.0,1.0,32.0,3.0,,,2.0,,30.0,,,5.0,1.0,,1.0,3.0,,,39.0,4.0,,1.0,113.0,,5.0,14.0,44.0,1.0,,235.0,2.0,26.0,214.0,68.0,30.0,53.0,,,11.0,,3.0,80.0,,,,182.0,,18.0,2.0,,7.0,2.0,,16.0,,
21600808,,103.0,5.0,29.0,1.0,22.0,2.0,19.0,223.0,,9.0,,,1.0,,,9.0,1030.0,,82.0,296.0,,1.0,205.0,3.0,,150.0,1510.0,141.0,3.0,6.0,,2.0,,6.0,95.0,52.0,,8.0,59.0,11.0,1.0,3.0,1.0,4.0,23.0,1.0,62.0,,401.0,4.0,1.0,5.0,,,2.0,,166.0,,28.0,21.0,606.0,340.0,10.0,6.0,10.0,,,,,12.0,12.0,,27.0,1.0,,4.0,282.0,3.0,,,1.0,,2.0,,4600.0,7.0,2.0,2.0,13.0,,231.0,181.0,781.0,,998.0,,,,2.0,,36.0,269.0,,2.0,,,,,,223.0,12.0,6.0,1.0,10.0,34.0,15.0,,1.0,,135.0,119.0,14.0,11.0,1.0,114.0,7.0,41.0,,329.0,,,30.0,1.0,1.0,,,5.0,2.0,10.0,77.0,,,,38.0,,,8.0,2.0,,,9.0,3.0,10.0,7.0,347.0,,12.0,1.0,,10.0,,1.0,5.0,249.0,1.0,,4.0,2.0,1.0,430.0,1.0,397.0,,88.0,4.0,1.0,11.0,2.0,1.0,80.0,1.0,,3.0,4.0,,2.0,2.0,,2.0,117.0,4.0,3.0,6.0,90.0,2.0,2.0,44.0,264.0,,,278.0,5.0,29.0,996.0,47.0,75.0,34.0,,,15.0,,13.0,370.0,,,1.0,356.0,1.0,31.0,,,7.0,5.0,1.0,40.0,1.0,1.0
